Gender,Missing_Income,Income_Category,Missing_Education,Education_Level,Marital_Divorced,Marital_Married,Marital_Single,Marital_Unknown,Card_Blue,Card_Gold,Card_Platinum,Card_Silver,Customer_Age,Credit_Limit,Avg_Utilization_Ratio,Total_Trans_Amt,Dependent_count,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Ct_Chng_Q4_Q1
1,0,2,0,6,0,0,1,0,1,0,0,0,63,5905.0,0.12300000000000001,3982,0,5,4,3,726,0.85,0.857
0,1,1,1,4,0,0,1,0,1,0,0,0,35,9293.0,0.0,2314,3,3,3,2,0,0.897,1.034
1,0,3,0,4,0,1,0,0,1,0,0,0,35,5240.0,0.27699999999999997,2172,3,5,3,3,1451,1.198,0.81
1,0,5,0,2,0,1,0,0,1,0,0,0,53,4182.0,0.177,1297,3,6,2,5,741,0.885,1.182
0,0,1,0,3,1,0,0,0,1,0,0,0,33,9857.0,0.0,3448,4,6,2,2,0,0.6990000000000001,0.635
1,0,4,0,1,0,1,0,0,1,0,0,0,38,20117.0,0.061,2906,2,3,1,4,1226,1.4,1.0
1,0,1,0,2,1,0,0,0,1,0,0,0,31,6012.0,0.0,2801,0,3,2,3,0,0.968,0.674
1,0,3,0,4,0,1,0,0,1,0,0,0,37,6369.0,0.0,2675,2,4,2,4,0,1.454,1.136
1,0,4,0,1,0,0,1,0,1,0,0,0,36,13005.0,0.165,3023,1,4,2,5,2152,1.4240000000000002,0.767
0,1,1,0,4,0,1,0,0,1,0,0,0,39,1575.0,0.376,644,3,3,2,3,592,0.23600000000000002,0.154
0,0,1,0,5,0,1,0,0,1,0,0,0,58,6679.0,0.18100000000000002,1649,0,5,3,3,1207,0.5379999999999999,0.381
0,0,1,0,4,0,1,0,0,1,0,0,0,39,6458.0,0.27899999999999997,2315,1,6,3,5,1802,0.9229999999999999,0.581
1,0,3,1,4,0,0,1,0,1,0,0,0,61,20803.0,0.07,2073,0,3,2,4,1446,0.736,0.654
1,0,2,1,4,0,1,0,0,1,0,0,0,34,5540.0,0.22399999999999998,1524,4,3,2,4,1240,0.843,0.8240000000000001
1,0,4,0,4,0,1,0,0,1,0,0,0,55,2801.0,0.858,1526,3,4,3,4,2403,0.884,1.0
1,0,1,0,1,0,0,1,0,1,0,0,0,50,2419.0,0.9840000000000001,4099,2,4,3,5,2380,0.695,0.659
1,0,2,0,2,0,0,1,0,1,0,0,0,33,5156.0,0.27699999999999997,2057,3,6,3,3,1427,0.48,0.42100000000000004
0,1,1,0,2,0,1,0,0,1,0,0,0,48,14228.0,0.13699999999999998,1970,1,6,4,4,1953,0.6509999999999999,0.645
1,0,4,0,2,0,1,0,0,1,0,0,0,63,10257.0,0.1,1508,0,3,3,4,1021,0.467,0.429
1,0,2,0,2,0,1,0,0,1,0,0,0,54,3032.0,0.0,1037,3,2,1,5,0,0.9490000000000001,2.5
1,0,3,0,4,0,0,0,1,1,0,0,0,41,1438.3,0.217,1786,4,2,3,5,312,0.657,0.733
1,0,4,0,6,0,1,0,0,1,0,0,0,51,32096.0,0.0,2619,3,5,2,4,0,0.7659999999999999,0.917
0,1,1,0,4,0,1,0,0,1,0,0,0,54,3014.0,0.263,1488,2,5,3,2,794,0.5,0.579
1,0,2,1,4,0,0,1,0,1,0,0,0,47,5762.0,0.32799999999999996,3814,4,3,3,3,1890,0.938,0.66
0,0,1,0,5,0,0,1,0,1,0,0,0,52,2555.0,0.6659999999999999,3127,3,5,1,3,1701,1.492,1.25
1,0,4,0,5,0,0,1,0,0,0,0,1,34,34516.0,0.05,2421,5,3,3,2,1731,0.605,0.575
1,0,1,0,2,0,1,0,0,1,0,0,0,64,2140.0,0.636,1280,0,4,3,2,1361,0.46,1.0
0,0,2,0,1,0,1,0,0,1,0,0,0,62,4760.0,0.0,1459,1,3,1,1,0,0.564,0.5379999999999999
1,0,4,0,4,0,0,1,0,1,0,0,0,38,26372.0,0.052000000000000005,2291,1,6,2,5,1365,1.3940000000000001,1.0
0,0,1,0,4,0,1,0,0,1,0,0,0,52,8203.0,0.08,2910,2,5,2,2,654,0.588,0.909
0,0,2,0,6,0,1,0,0,1,0,0,0,35,2655.0,0.575,1921,2,5,2,3,1527,0.715,0.444
1,0,5,0,4,0,0,1,0,1,0,0,0,35,13655.0,0.077,2383,2,6,2,2,1048,0.509,0.595
1,0,4,0,3,0,1,0,0,1,0,0,0,54,12169.0,0.159,1599,1,6,1,5,1935,0.435,0.652
0,0,1,1,4,0,0,1,0,1,0,0,0,35,2956.0,0.617,2144,3,6,1,1,1823,0.9690000000000001,0.812
1,0,3,0,6,0,0,1,0,1,0,0,0,35,2598.0,0.633,2483,0,6,2,3,1645,0.765,0.903
0,1,1,0,4,0,0,1,0,1,0,0,0,36,10566.0,0.069,2156,3,5,2,2,726,0.893,1.207
0,0,2,0,4,0,0,1,0,1,0,0,0,33,8232.0,0.27399999999999997,2849,3,6,1,2,2259,1.158,1.31
1,0,3,0,4,0,0,0,1,0,0,0,1,53,26365.0,0.026000000000000002,3411,1,5,2,1,680,0.498,0.789
0,0,1,0,1,0,1,0,0,1,0,0,0,37,4671.0,0.414,2468,1,5,3,0,1933,0.986,0.706
1,0,5,0,4,0,1,0,0,1,0,0,0,35,14869.0,0.0,2753,3,4,3,2,0,1.624,1.087
1,0,2,0,4,0,1,0,0,1,0,0,0,59,2300.0,0.8540000000000001,1693,1,6,2,2,1965,0.596,0.688
1,0,4,1,4,0,0,0,1,1,0,0,0,47,2797.0,0.644,3525,1,6,1,4,1802,0.675,0.75
0,0,2,0,2,0,0,1,0,1,0,0,0,48,2657.0,0.7959999999999999,3580,3,5,2,1,2115,0.688,0.711
1,0,4,0,1,0,1,0,0,1,0,0,0,58,9149.0,0.19699999999999998,1220,2,6,1,3,1806,0.35,0.33299999999999996
0,0,1,1,4,0,1,0,0,1,0,0,0,55,2629.0,0.561,1725,2,5,2,3,1476,0.537,0.414
1,0,2,0,4,1,0,0,0,1,0,0,0,37,3176.0,0.0,2298,2,6,3,3,0,0.652,0.457
1,0,4,0,4,0,1,0,0,1,0,0,0,57,21875.0,0.115,1327,2,6,1,0,2517,0.409,0.409
1,1,1,0,2,0,1,0,0,1,0,0,0,60,3007.0,0.5529999999999999,1475,2,5,2,4,1664,0.34,0.632
1,0,3,0,3,0,1,0,0,1,0,0,0,50,17404.0,0.1,4491,1,4,2,4,1745,0.54,0.66
1,0,3,0,2,0,1,0,0,1,0,0,0,56,2863.0,0.879,1458,2,5,6,3,2517,0.583,0.696
1,0,3,0,4,0,1,0,0,0,1,0,0,48,34516.0,0.07,3205,3,5,1,2,2429,0.742,0.727
1,0,3,0,4,0,0,1,0,1,0,0,0,40,13919.0,0.091,3699,4,4,1,1,1266,0.43799999999999994,0.523
1,0,4,0,4,0,1,0,0,1,0,0,0,48,18672.0,0.135,1126,3,4,4,3,2517,0.799,0.591
0,0,1,0,1,0,1,0,0,1,0,0,0,50,4204.0,0.11900000000000001,4740,1,6,2,2,499,0.635,0.523
0,0,1,0,1,0,1,0,0,1,0,0,0,61,6859.0,0.363,1617,1,3,2,4,2489,0.65,1.0
1,0,4,0,2,0,1,0,0,1,0,0,0,36,16050.0,0.092,3215,2,6,3,3,1480,1.3259999999999998,0.8059999999999999
1,0,5,0,2,0,1,0,0,1,0,0,0,46,34516.0,0.03,2436,5,5,2,2,1024,0.72,0.6509999999999999
1,1,1,0,1,1,0,0,0,1,0,0,0,28,16766.0,0.092,3093,0,3,3,3,1535,1.042,0.878
1,0,4,1,4,0,0,1,0,1,0,0,0,49,20895.0,0.087,3210,5,3,2,1,1808,0.5720000000000001,0.667
0,0,2,0,2,0,0,1,0,1,0,0,0,44,7881.0,0.319,3068,4,6,3,3,2517,0.738,0.711
1,0,4,0,2,0,1,0,0,1,0,0,0,57,13427.0,0.0,1337,5,4,2,3,0,0.521,0.588
1,0,4,0,1,1,0,0,0,1,0,0,0,37,2281.0,0.735,2735,2,3,3,2,1677,1.0270000000000001,1.071
1,0,4,0,1,0,1,0,0,1,0,0,0,57,10974.0,0.0,1327,2,6,2,4,0,0.591,1.0
1,0,3,1,4,0,1,0,0,1,0,0,0,33,8925.0,0.019,741,1,1,3,4,168,0.447,0.429
1,0,3,0,2,0,1,0,0,1,0,0,0,46,5265.0,0.0,3281,2,4,1,3,0,0.524,0.7440000000000001
0,1,1,0,2,1,0,0,0,1,0,0,0,45,17156.0,0.147,1142,2,6,4,3,2517,0.7170000000000001,0.32
1,0,4,1,4,0,1,0,0,1,0,0,0,53,13457.0,0.09300000000000001,1548,1,4,2,3,1248,0.512,0.519
1,0,3,1,4,0,1,0,0,1,0,0,0,52,2742.0,0.7959999999999999,3829,0,3,2,4,2184,0.5920000000000001,0.532
1,0,3,1,4,0,1,0,0,1,0,0,0,34,3890.0,0.588,1889,1,3,2,3,2286,0.633,0.457
1,0,4,0,4,0,0,1,0,1,0,0,0,55,17198.0,0.0,4042,3,6,2,3,0,0.8029999999999999,0.722
1,0,5,0,2,0,1,0,0,1,0,0,0,53,3401.0,0.504,1924,4,6,3,4,1713,0.773,0.317
1,0,3,1,4,0,1,0,0,1,0,0,0,37,18951.0,0.066,2874,1,6,1,2,1243,1.148,0.657
0,0,2,1,4,0,0,1,0,1,0,0,0,58,1454.0,0.611,3060,3,4,1,1,888,1.19,0.647
1,0,5,0,2,0,1,0,0,1,0,0,0,33,27499.0,0.043,2202,3,6,3,2,1188,0.544,0.39399999999999996
1,0,5,0,4,0,1,0,0,1,0,0,0,39,32964.0,0.068,3094,3,3,3,2,2231,1.7309999999999999,1.6469999999999998
0,0,1,0,2,0,0,1,0,1,0,0,0,37,7411.0,0.085,2761,2,5,2,1,633,0.762,0.604
1,0,2,0,1,0,0,1,0,1,0,0,0,32,7200.0,0.0,3006,0,4,3,3,0,0.894,0.93
0,1,1,0,1,0,0,1,0,1,0,0,0,26,12007.0,0.08,2678,1,6,2,3,956,0.8320000000000001,0.47100000000000003
0,0,1,0,4,0,1,0,0,1,0,0,0,60,3147.0,0.509,1558,0,4,2,2,1602,0.569,0.643
1,0,4,0,4,0,0,1,0,1,0,0,0,37,5110.0,0.38,3028,1,6,2,5,1942,0.7490000000000001,0.583
0,0,1,0,4,0,1,0,0,1,0,0,0,43,5438.0,0.40700000000000003,5029,5,3,6,4,2214,0.6679999999999999,0.562
1,0,4,0,1,0,1,0,0,1,0,0,0,56,17450.0,0.126,1426,1,6,1,1,2193,0.419,0.462
1,0,4,0,3,0,1,0,0,1,0,0,0,52,18352.0,0.08199999999999999,1454,3,3,3,2,1509,0.898,1.071
1,0,5,0,1,0,0,1,0,1,0,0,0,34,5030.0,0.462,3345,2,3,1,2,2326,0.856,1.3
1,0,4,1,4,1,0,0,0,0,0,0,1,47,34516.0,0.023,1823,1,3,2,3,802,0.899,0.8
1,0,1,0,4,0,0,1,0,1,0,0,0,26,1585.0,0.968,2299,0,4,3,2,1535,0.462,0.485
1,0,5,0,2,0,1,0,0,1,0,0,0,54,3251.0,0.59,1406,1,5,3,3,1919,0.56,0.24
0,0,1,0,1,0,0,1,0,1,0,0,0,35,2858.0,0.43799999999999994,2844,3,3,2,2,1251,0.5760000000000001,0.622
1,0,4,1,4,0,1,0,0,0,0,0,1,52,34516.0,0.054000000000000006,3284,1,6,1,0,1847,0.527,0.47700000000000004
1,0,3,0,4,0,0,1,0,1,0,0,0,41,16443.0,0.083,4252,3,4,1,3,1363,0.688,0.684
0,0,1,0,1,1,0,0,0,1,0,0,0,36,3687.0,0.449,2448,0,3,2,3,1655,0.742,0.5
0,0,1,0,4,0,1,0,0,1,0,0,0,53,4840.0,0.52,1637,1,5,1,3,2517,0.445,1.0
1,0,5,1,4,0,0,1,0,1,0,0,0,42,15108.0,0.0,3738,3,6,3,2,0,1.015,0.7440000000000001
1,0,3,0,3,0,1,0,0,1,0,0,0,54,1909.0,0.9179999999999999,1457,1,6,3,2,1753,0.7879999999999999,0.6
1,0,4,0,5,0,0,1,0,1,0,0,0,53,19063.0,0.065,3393,3,5,2,2,1236,0.542,0.871
1,0,4,0,2,0,1,0,0,1,0,0,0,36,15982.0,0.106,1687,2,4,2,4,1691,0.8079999999999999,0.7390000000000001
1,0,3,0,4,0,0,1,0,1,0,0,0,42,1438.3,0.0,1794,3,6,2,2,0,0.66,0.875
0,0,1,0,3,1,0,0,0,1,0,0,0,27,2549.0,0.836,2605,2,4,3,3,2130,0.693,0.794
1,0,3,0,4,0,1,0,0,1,0,0,0,58,5967.0,0.39399999999999996,1426,4,6,2,4,2350,0.5429999999999999,0.812
1,0,2,0,1,0,1,0,0,1,0,0,0,59,2182.0,0.7140000000000001,1660,1,5,1,3,1558,0.457,0.789
0,0,1,0,4,0,1,0,0,1,0,0,0,63,2689.0,0.7809999999999999,1188,2,5,2,3,2101,0.41600000000000004,0.75
1,0,4,0,1,0,0,1,0,1,0,0,0,57,30622.0,0.0,3600,2,6,2,4,0,1.329,0.784
0,1,1,0,2,0,1,0,0,1,0,0,0,56,4203.0,0.46799999999999997,1425,0,4,1,2,1965,0.441,0.778
0,0,1,1,4,0,0,1,0,1,0,0,0,42,6453.0,0.0,4822,3,6,1,3,0,0.76,0.609
0,0,1,0,2,0,0,1,0,1,0,0,0,29,3318.0,0.27899999999999997,3011,1,3,1,2,927,0.934,0.804
1,0,3,1,4,0,0,0,1,1,0,0,0,44,22075.0,0.068,2337,2,5,3,3,1506,0.794,0.818
1,0,2,0,3,0,1,0,0,1,0,0,0,33,6746.0,0.259,2962,1,3,2,2,1750,0.9620000000000001,0.862
1,0,4,0,4,0,1,0,0,1,0,0,0,35,4408.0,0.332,2001,2,5,2,2,1463,0.728,0.485
0,0,1,0,4,0,0,1,0,1,0,0,0,33,4838.0,0.27699999999999997,2641,3,5,3,3,1338,0.7070000000000001,0.595
1,0,4,0,4,0,0,1,0,0,0,0,1,46,34516.0,0.0,3568,4,5,1,4,0,0.938,0.6759999999999999
1,0,2,1,4,0,1,0,0,1,0,0,0,27,3823.0,0.557,2026,0,4,1,4,2130,0.371,0.441
1,0,5,0,3,0,0,0,1,1,0,0,0,42,21670.0,0.10099999999999999,4121,3,3,2,1,2183,0.995,0.7609999999999999
1,0,3,0,4,0,1,0,0,1,0,0,0,53,7928.0,0.155,1537,2,6,3,2,1228,0.632,0.682
1,0,5,0,4,0,0,1,0,1,0,0,0,50,33996.0,0.027999999999999997,3569,3,3,1,3,949,0.846,0.5710000000000001
0,0,2,0,3,1,0,0,0,1,0,0,0,48,4365.0,0.0,3542,5,3,1,1,0,0.598,1.111
1,0,3,0,2,0,0,1,0,1,0,0,0,57,2248.0,0.0,4439,2,6,3,4,0,0.735,0.54
0,0,1,0,4,0,0,1,0,1,0,0,0,34,1901.0,0.619,2450,2,4,1,1,1176,0.612,0.857
1,0,4,0,3,0,0,1,0,0,0,0,1,55,34516.0,0.042,1966,2,3,1,4,1433,0.728,0.55
1,0,5,0,4,0,1,0,0,1,0,0,0,58,31680.0,0.057,1121,2,6,2,4,1812,0.483,0.562
0,0,1,0,4,0,1,0,0,1,0,0,0,55,1872.0,0.623,2238,3,3,2,3,1167,0.517,0.607
0,0,1,0,1,0,0,0,1,1,0,0,0,48,2055.0,0.0,3656,2,3,2,2,0,1.064,0.75
1,0,2,0,3,1,0,0,0,1,0,0,0,45,10991.0,0.121,3692,2,5,1,2,1328,1.0270000000000001,0.7140000000000001
1,0,1,0,1,0,1,0,0,1,0,0,0,59,3939.0,0.639,1489,0,6,1,2,2517,0.376,0.545
0,0,2,0,5,0,1,0,0,1,0,0,0,53,2127.0,0.938,1363,2,5,1,4,1995,0.374,0.37
1,0,4,0,1,0,0,1,0,1,0,0,0,47,34010.0,0.039,1739,4,3,3,2,1340,0.7440000000000001,0.5
0,1,1,1,4,0,1,0,0,1,0,0,0,43,6971.0,0.21600000000000003,3575,3,4,2,1,1506,0.57,0.675
0,0,1,0,5,0,1,0,0,1,0,0,0,33,1741.0,0.763,2629,1,6,2,0,1328,0.69,0.649
0,1,1,0,5,0,0,1,0,1,0,0,0,49,24904.0,0.0,5176,2,3,3,2,0,0.636,0.479
0,0,1,0,4,0,0,1,0,1,0,0,0,54,1438.3,0.0,1603,1,3,5,5,0,0.647,0.444
1,0,1,0,2,0,1,0,0,1,0,0,0,65,2621.0,0.7090000000000001,2148,0,6,3,1,1858,0.987,1.043
0,0,2,0,4,0,1,0,0,1,0,0,0,49,11115.0,0.11599999999999999,3956,5,5,2,1,1292,0.797,0.609
1,0,4,1,4,0,0,1,0,1,0,0,0,47,13241.0,0.0,3157,5,6,2,3,0,1.002,0.551
1,0,4,0,2,0,1,0,0,1,0,0,0,51,14438.0,0.174,2090,4,6,1,2,2517,0.853,0.88
1,0,4,0,2,0,0,1,0,1,0,0,0,36,5228.0,0.276,2683,3,6,1,1,1443,0.934,0.938
1,0,3,0,4,0,1,0,0,1,0,0,0,36,5550.0,0.27399999999999997,2540,2,3,1,4,1518,1.182,0.7709999999999999
1,0,2,0,4,0,0,0,1,1,0,0,0,46,1438.3,0.619,2928,1,4,3,2,890,1.143,1.4
0,0,1,1,4,0,1,0,0,1,0,0,0,62,2064.0,0.621,1475,0,3,1,0,1282,0.455,0.929
0,0,1,0,3,0,0,1,0,1,0,0,0,30,3450.0,0.73,2545,1,4,3,0,2517,0.652,0.778
1,0,5,0,4,0,1,0,0,0,0,0,1,46,34516.0,0.04,2163,4,4,1,3,1380,0.66,0.4
1,0,4,0,1,1,0,0,0,1,0,0,0,41,30030.0,0.068,1828,4,6,2,2,2028,0.601,1.111
1,0,2,0,1,0,1,0,0,1,0,0,0,50,2151.0,0.541,2513,1,5,3,3,1163,0.8490000000000001,0.59
1,0,4,1,4,0,1,0,0,1,0,0,0,53,7181.0,0.35100000000000003,1636,2,4,1,3,2517,0.545,0.56
1,0,5,0,1,0,1,0,0,1,0,0,0,55,27745.0,0.047,1525,2,3,3,3,1300,0.48200000000000004,0.5
0,0,1,0,2,0,1,0,0,1,0,0,0,49,4852.0,0.415,3561,4,4,3,2,2016,0.5760000000000001,0.622
1,0,3,0,4,0,1,0,0,1,0,0,0,56,6735.0,0.34,1249,1,6,3,3,2289,0.6609999999999999,0.75
1,0,2,0,4,0,1,0,0,1,0,0,0,63,6128.0,0.309,1700,1,4,1,2,1895,0.583,0.355
1,0,4,0,2,0,0,0,1,1,0,0,0,41,23124.0,0.076,1959,4,4,3,2,1746,0.807,0.7240000000000001
1,0,2,1,4,0,1,0,0,1,0,0,0,34,3436.0,0.48,1972,2,3,2,2,1650,0.7879999999999999,0.9470000000000001
1,0,5,1,4,0,1,0,0,1,0,0,0,35,3176.0,0.475,2074,0,5,2,1,1510,0.885,0.92
1,0,5,0,3,0,0,0,1,1,0,0,0,44,8874.0,0.179,1849,4,5,3,3,1590,0.698,0.647
0,0,1,0,4,0,1,0,0,1,0,0,0,38,3402.0,0.5329999999999999,1767,3,5,1,0,1813,0.653,0.647
1,0,4,0,4,0,1,0,0,1,0,0,0,52,2689.0,0.772,1356,1,6,1,1,2077,0.37799999999999995,0.435
1,0,1,0,1,0,1,0,0,1,0,0,0,54,1556.0,0.821,1615,3,3,3,2,1278,0.46,0.591
0,0,2,0,2,0,0,1,0,1,0,0,0,58,7372.0,0.16399999999999998,1707,2,3,3,3,1210,0.946,0.514
1,0,1,0,3,0,0,0,1,1,0,0,0,26,5713.0,0.138,3323,0,6,1,2,789,0.6779999999999999,0.525
0,0,1,0,5,0,0,1,0,1,0,0,0,27,2965.0,0.551,2553,1,4,1,3,1635,0.7,0.5529999999999999
1,0,4,1,4,0,1,0,0,1,0,0,0,33,9819.0,0.122,2198,1,3,2,2,1200,0.602,0.5379999999999999
1,0,3,0,1,0,0,1,0,1,0,0,0,32,8186.0,0.0,2411,0,4,3,3,0,0.737,0.426
0,0,1,0,3,0,1,0,0,1,0,0,0,58,3846.0,0.33399999999999996,1815,1,3,3,2,1285,0.608,0.621
0,0,1,0,1,0,0,0,1,0,0,0,1,45,13131.0,0.15,1795,4,5,2,2,1965,0.695,0.48
0,0,1,0,2,0,0,1,0,1,0,0,0,48,2944.0,0.256,3457,3,4,2,1,753,0.7070000000000001,0.848
1,0,3,0,5,0,0,1,0,0,0,0,1,38,34516.0,0.057,1872,2,3,3,4,1954,0.436,0.486
1,0,4,0,2,0,1,0,0,1,0,0,0,54,5660.0,0.354,1569,2,6,3,4,2006,0.779,0.773
0,0,1,0,4,0,0,0,1,1,0,0,0,40,7554.0,0.245,4150,1,5,1,1,1848,0.767,0.524
0,0,1,0,1,0,1,0,0,1,0,0,0,35,2494.0,0.528,2946,4,5,1,4,1316,1.486,1.036
1,0,4,0,3,0,1,0,0,1,0,0,0,31,25215.0,0.057,2588,1,4,1,0,1445,1.033,1.0
0,0,2,0,3,0,1,0,0,1,0,0,0,40,2606.0,0.698,1999,4,5,3,2,1818,0.703,1.1740000000000002
1,0,4,0,4,0,0,1,0,1,0,0,0,52,8133.0,0.239,3310,0,4,3,3,1942,0.5720000000000001,0.583
0,0,1,0,2,0,1,0,0,1,0,0,0,57,3101.0,0.405,1681,1,6,2,2,1257,0.41600000000000004,0.524
1,0,4,0,4,1,0,0,0,1,0,0,0,48,24446.0,0.076,3897,2,6,2,3,1854,0.782,0.7859999999999999
1,0,4,0,2,0,1,0,0,1,0,0,0,49,2361.0,0.568,4316,3,5,3,2,1342,0.6,0.529
1,0,2,0,2,0,0,1,0,1,0,0,0,40,2441.0,0.6779999999999999,3903,4,6,4,2,1656,0.762,0.8240000000000001
1,0,2,0,4,0,1,0,0,1,0,0,0,45,8532.0,0.254,3242,2,5,2,2,2165,0.7070000000000001,0.75
1,0,4,1,4,0,1,0,0,1,0,0,0,41,16954.0,0.094,3411,3,5,3,3,1588,0.878,0.875
1,0,4,0,4,0,0,1,0,1,0,0,0,36,2900.0,0.7,2631,2,4,3,1,2029,0.846,0.6
0,0,1,0,4,0,0,1,0,1,0,0,0,37,6827.0,0.0,2621,1,6,2,4,0,0.754,0.815
0,0,2,0,3,1,0,0,0,1,0,0,0,44,4513.0,0.43200000000000005,3164,3,5,2,5,1950,0.83,0.59
1,0,5,0,3,0,1,0,0,1,0,0,0,52,27347.0,0.026000000000000002,4040,2,3,3,2,719,0.695,0.674
0,0,1,0,2,0,1,0,0,1,0,0,0,42,1676.0,0.8190000000000001,4381,3,4,3,1,1372,0.522,0.5710000000000001
0,0,1,0,4,0,1,0,0,1,0,0,0,62,2802.0,0.706,1757,1,6,6,4,1977,0.431,0.833
1,0,4,0,5,0,1,0,0,1,0,0,0,49,23870.0,0.0,1885,3,3,0,4,0,0.604,0.345
0,0,1,0,4,0,0,1,0,1,0,0,0,30,4868.0,0.22399999999999998,2907,0,3,2,1,1090,0.679,0.816
1,0,3,0,1,0,0,1,0,1,0,0,0,50,20437.0,0.05,4166,3,5,3,5,1020,0.563,0.737
1,0,3,0,2,1,0,0,0,1,0,0,0,32,2239.0,0.598,2466,2,6,1,4,1338,0.5670000000000001,0.579
0,0,1,0,4,0,0,1,0,1,0,0,0,32,2428.0,0.423,3007,1,6,3,3,1027,0.8240000000000001,0.867
1,0,3,0,5,0,0,1,0,1,0,0,0,49,15027.0,0.0,3533,3,3,1,5,0,0.8109999999999999,0.7879999999999999
1,0,5,0,6,0,0,1,0,1,0,0,0,37,32056.0,0.059000000000000004,2730,2,3,3,5,1887,0.831,0.7
0,1,1,0,3,0,0,1,0,0,0,0,1,42,34516.0,0.027000000000000003,3415,3,3,2,2,919,0.919,0.7559999999999999
1,0,4,1,4,0,0,1,0,1,0,0,0,36,5346.0,0.28800000000000003,2283,2,3,3,5,1539,0.777,0.889
0,0,1,1,4,0,1,0,0,1,0,0,0,52,2143.0,0.0,1353,4,1,4,5,0,0.853,0.33299999999999996
1,0,3,0,1,0,0,1,0,0,1,0,0,48,34516.0,0.067,3927,3,5,2,5,2317,0.6990000000000001,0.7
1,0,3,1,4,0,0,1,0,1,0,0,0,29,23507.0,0.085,2650,1,3,1,2,1990,0.631,0.912
0,0,2,0,5,0,1,0,0,1,0,0,0,33,1864.0,0.58,2607,3,5,2,3,1081,1.416,1.75
1,0,3,0,3,0,0,1,0,1,0,0,0,36,23032.0,0.036000000000000004,2787,2,5,2,5,840,0.7390000000000001,0.698
0,0,1,0,2,0,1,0,0,1,0,0,0,36,4277.0,0.369,1855,4,4,1,3,1578,0.84,1.042
0,0,2,0,2,0,1,0,0,1,0,0,0,56,2771.0,0.522,1706,2,5,3,2,1446,0.6859999999999999,0.22699999999999998
1,0,1,0,2,1,0,0,0,1,0,0,0,28,2265.0,0.8540000000000001,2306,1,5,3,4,1935,0.653,0.525
0,0,1,0,1,1,0,0,0,1,0,0,0,31,2853.0,0.687,2697,2,6,2,0,1961,0.866,0.789
0,0,1,0,1,0,0,1,0,1,0,0,0,44,3075.0,0.8190000000000001,3534,3,5,3,5,2517,0.922,0.71
0,1,1,0,2,0,1,0,0,1,0,0,0,51,15340.0,0.152,2965,3,5,1,5,2331,0.565,0.594
1,0,2,0,4,0,0,1,0,1,0,0,0,55,3065.0,0.0,3524,3,4,1,4,0,0.716,0.605
0,0,1,0,6,0,0,1,0,1,0,0,0,34,1438.3,0.0,3044,2,3,3,2,0,0.892,0.8959999999999999
0,0,2,0,4,0,0,1,0,1,0,0,0,61,7118.0,0.114,3964,0,4,3,5,813,0.475,0.65
1,0,3,0,1,0,0,1,0,1,0,0,0,37,11419.0,0.22,3000,2,4,2,2,2517,1.2109999999999999,1.0590000000000002
1,0,2,0,4,0,1,0,0,1,0,0,0,46,2403.0,0.0,3393,3,6,2,5,0,0.727,0.882
0,0,1,0,1,0,1,0,0,1,0,0,0,47,2821.0,0.337,1452,3,4,3,2,951,0.5770000000000001,1.923
1,0,2,0,4,0,1,0,0,1,0,0,0,54,2706.0,0.93,1682,1,4,3,3,2517,0.506,0.625
0,0,1,1,4,0,0,1,0,1,0,0,0,50,2999.0,0.653,2073,3,6,1,4,1958,0.611,0.7140000000000001
0,0,1,0,2,0,0,1,0,1,0,0,0,36,2226.0,0.722,2660,4,5,1,2,1607,0.6559999999999999,1.0
1,0,3,0,4,0,1,0,0,1,0,0,0,37,3351.0,0.551,1910,5,5,3,4,1847,0.67,0.593
1,0,2,0,3,1,0,0,0,1,0,0,0,47,5570.0,0.33399999999999996,4129,4,5,1,1,1858,0.7829999999999999,0.636
1,0,4,1,4,0,1,0,0,1,0,0,0,54,10448.0,0.15,1604,3,3,3,2,1569,0.48200000000000004,0.444
0,0,1,0,2,0,1,0,0,1,0,0,0,64,2174.0,0.643,1755,0,6,2,2,1397,0.62,0.5
1,0,4,0,4,0,1,0,0,1,0,0,0,48,31501.0,0.0,3742,3,3,3,3,0,0.698,0.7859999999999999
1,0,3,0,1,0,0,1,0,1,0,0,0,35,21695.0,0.057999999999999996,2266,2,6,3,3,1257,0.7929999999999999,0.48
1,0,4,1,4,0,1,0,0,1,0,0,0,49,34516.0,0.071,1805,2,3,1,1,2435,0.732,0.619
1,0,3,1,4,0,1,0,0,1,0,0,0,42,13650.0,0.092,1703,5,6,3,2,1253,0.743,0.71
1,0,4,0,1,0,0,1,0,1,0,0,0,49,16156.0,0.156,4160,0,5,3,4,2517,0.804,0.653
0,0,1,0,4,0,1,0,0,1,0,0,0,53,2413.0,0.835,1398,2,6,2,4,2015,0.47,0.7140000000000001
1,0,4,0,2,0,1,0,0,1,0,0,0,56,5920.0,0.268,1408,2,3,2,3,1589,0.512,0.273
1,0,3,0,3,0,0,1,0,1,0,0,0,41,5841.0,0.42200000000000004,3817,3,6,3,0,2463,1.047,0.7609999999999999
1,0,3,0,2,0,0,1,0,1,0,0,0,37,8418.0,0.244,2879,3,3,1,5,2051,0.847,0.703
